title,url
2024 年式 Jaguar I-PACE 開賣：新增 R-Dynamic 套件、雙車型選擇,https://www.ddcar.com.tw/blogs/articles/detail/37358/2024-%E5%B9%B4%E5%BC%8F-Jaguar-I-PACE-%E9%96%8B%E8%B3%A3%EF%BC%9A%E6%96%B0%E5%A2%9E-R-Dynamic-%E5%A5%97%E4%BB%B6%E3%80%81%E9%9B%99%E8%BB%8A%E5%9E%8B%E9%81%B8%E6%93%87
搭 LFP 電池、充電功率較低，特斯拉 Model Y 後驅車型你可能不知道的細節揭密,https://www.ddcar.com.tw/blogs/articles/detail/37355/%E6%90%AD-LFP-%E9%9B%BB%E6%B1%A0%E3%80%81%E5%85%85%E9%9B%BB%E5%8A%9F%E7%8E%87%E8%BC%83%E4%BD%8E%EF%BC%8C%E7%89%B9%E6%96%AF%E6%8B%89-Model-Y-%E5%BE%8C%E9%A9%85%E8%BB%8A%E5%9E%8B%E4%BD%A0%E5%8F%AF%E8%83%BD%E4%B8%8D%E7%9F%A5%E9%81%93%E7%9A%84%E7%B4%B0%E7%AF%80%E6%8F%AD%E5%AF%86
現代 IONIQ 5、IONIQ 6 優惠降價十萬元：現車不用等，再送行車紀錄器和隔熱紙！,https://www.ddcar.com.tw/blogs/articles/detail/37352/%E7%8F%BE%E4%BB%A3-IONIQ-5%E3%80%81IONIQ-6-%E5%84%AA%E6%83%A0%E9%99%8D%E5%83%B9%E5%8D%81%E8%90%AC%E5%85%83%EF%BC%9A%E7%8F%BE%E8%BB%8A%E4%B8%8D%E7%94%A8%E7%AD%89%EF%BC%8C%E5%86%8D%E9%80%81%E8%A1%8C%E8%BB%8A%E7%B4%80%E9%8C%84%E5%99%A8%E5%92%8C%E9%9A%94%E7%86%B1%E7%B4%99%EF%BC%81
比 iX1 更超值？BMW iX2 純電跑旅台灣預售價曝光、2024 首季上市,https://www.ddcar.com.tw/blogs/articles/detail/37347/%E6%AF%94-iX1-%E6%9B%B4%E8%B6%85%E5%80%BC%EF%BC%9FBMW-iX2-%E7%B4%94%E9%9B%BB%E8%B7%91%E6%97%85%E5%8F%B0%E7%81%A3%E9%A0%90%E5%94%AE%E5%83%B9%E6%9B%9D%E5%85%89%E3%80%812024-%E9%A6%96%E5%AD%A3%E4%B8%8A%E5%B8%82
180 萬元有找空降台灣純電車市場！特斯拉 Model Y 後驅車型在台上架開賣,https://www.ddcar.com.tw/blogs/articles/detail/37349/180-%E8%90%AC%E5%85%83%E6%9C%89%E6%89%BE%E7%A9%BA%E9%99%8D%E5%8F%B0%E7%81%A3%E7%B4%94%E9%9B%BB%E8%BB%8A%E5%B8%82%E5%A0%B4%EF%BC%81%E7%89%B9%E6%96%AF%E6%8B%89-Model-Y-%E5%BE%8C%E9%A9%85%E8%BB%8A%E5%9E%8B%E5%9C%A8%E5%8F%B0%E4%B8%8A%E6%9E%B6%E9%96%8B%E8%B3%A3
福斯全新改款 ID.4、ID.5 明年第二季台灣上市，首推 Pro 與 GTX 高性能電動車款,https://www.ddcar.com.tw/blogs/articles/detail/37345/%E7%A6%8F%E6%96%AF%E5%85%A8%E6%96%B0%E6%94%B9%E6%AC%BE-ID.4%E3%80%81ID.5-%E6%98%8E%E5%B9%B4%E7%AC%AC%E4%BA%8C%E5%AD%A3%E5%8F%B0%E7%81%A3%E4%B8%8A%E5%B8%82%EF%BC%8C%E9%A6%96%E6%8E%A8-Pro-%E8%88%87-GTX-%E9%AB%98%E6%80%A7%E8%83%BD%E9%9B%BB%E5%8B%95%E8%BB%8A%E6%AC%BE
純電旅行車選擇更多了，福斯 ID.7 將新增 ID.7 Tourer 新車型、2024 年問世,https://www.ddcar.com.tw/blogs/articles/detail/37337/%E7%B4%94%E9%9B%BB%E6%97%85%E8%A1%8C%E8%BB%8A%E9%81%B8%E6%93%87%E6%9B%B4%E5%A4%9A%E4%BA%86%EF%BC%8C%E7%A6%8F%E6%96%AF-ID.7-%E5%B0%87%E6%96%B0%E5%A2%9E-ID.7-Tourer-%E6%96%B0%E8%BB%8A%E5%9E%8B%E3%80%812024-%E5%B9%B4%E5%95%8F%E4%B8%96
標配通風座椅和車門自動緊閉系統，BMW iX 旗艦休旅小漲三萬元但配備也同步升級,https://www.ddcar.com.tw/blogs/articles/detail/37326/%E6%A8%99%E9%85%8D%E9%80%9A%E9%A2%A8%E5%BA%A7%E6%A4%85%E5%92%8C%E8%BB%8A%E9%96%80%E8%87%AA%E5%8B%95%E7%B7%8A%E9%96%89%E7%B3%BB%E7%B5%B1%EF%BC%8CBMW-iX-%E6%97%97%E8%89%A6%E4%BC%91%E6%97%85%E5%B0%8F%E6%BC%B2%E4%B8%89%E8%90%AC%E5%85%83%E4%BD%86%E9%85%8D%E5%82%99%E4%B9%9F%E5%90%8C%E6%AD%A5%E5%8D%87%E7%B4%9A
踏上多彩多姿的夢想之路：台灣保時捷首次參與 2023 Taiwan Pride，為多元共融而行,https://www.ddcar.com.tw/blogs/articles/detail/37328/%E8%B8%8F%E4%B8%8A%E5%A4%9A%E5%BD%A9%E5%A4%9A%E5%A7%BF%E7%9A%84%E5%A4%A2%E6%83%B3%E4%B9%8B%E8%B7%AF%EF%BC%9A%E5%8F%B0%E7%81%A3%E4%BF%9D%E6%99%82%E6%8D%B7%E9%A6%96%E6%AC%A1%E5%8F%83%E8%88%87-2023-Taiwan-Pride%EF%BC%8C%E7%82%BA%E5%A4%9A%E5%85%83%E5%85%B1%E8%9E%8D%E8%80%8C%E8%A1%8C
奧迪就位，德系豪華純電休旅三強出列：Audi Q8 e-tron、BMW iX、M.Benz EQE SUV 怎麼選？,https://www.ddcar.com.tw/blogs/articles/detail/37201/%E5%A5%A7%E8%BF%AA%E5%B0%B1%E4%BD%8D%EF%BC%8C%E5%BE%B7%E7%B3%BB%E8%B1%AA%E8%8F%AF%E7%B4%94%E9%9B%BB%E4%BC%91%E6%97%85%E4%B8%89%E5%BC%B7%E5%87%BA%E5%88%97%EF%BC%9AAudi-Q8-e-tron%E3%80%81BMW-iX%E3%80%81M.Benz-EQE-SUV-%E6%80%8E%E9%BA%BC%E9%81%B8%EF%BC%9F
Mustang Mach-E 純電跑旅在台上市，全台指定頂尖酒吧獨享專屬特調,https://www.ddcar.com.tw/blogs/articles/detail/37327/Mustang-Mach-E-%E7%B4%94%E9%9B%BB%E8%B7%91%E6%97%85%E5%9C%A8%E5%8F%B0%E4%B8%8A%E5%B8%82%EF%BC%8C%E5%85%A8%E5%8F%B0%E6%8C%87%E5%AE%9A%E9%A0%82%E5%B0%96%E9%85%92%E5%90%A7%E7%8D%A8%E4%BA%AB%E5%B0%88%E5%B1%AC%E7%89%B9%E8%AA%BF
需求超乎預期，Volvo EX30 純電小休旅也要在歐洲生產、台灣導入時程仍未公開,https://www.ddcar.com.tw/blogs/articles/detail/37322/%E9%9C%80%E6%B1%82%E8%B6%85%E4%B9%8E%E9%A0%90%E6%9C%9F%EF%BC%8CVolvo-EX30-%E7%B4%94%E9%9B%BB%E5%B0%8F%E4%BC%91%E6%97%85%E4%B9%9F%E8%A6%81%E5%9C%A8%E6%AD%90%E6%B4%B2%E7%94%9F%E7%94%A2%E3%80%81%E5%8F%B0%E7%81%A3%E5%B0%8E%E5%85%A5%E6%99%82%E7%A8%8B%E4%BB%8D%E6%9C%AA%E5%85%AC%E9%96%8B
包覆性更優，特斯拉新款 Model 3 將首度提供跑車化座椅,https://www.ddcar.com.tw/blogs/articles/detail/37319/%E5%8C%85%E8%A6%86%E6%80%A7%E6%9B%B4%E5%84%AA%EF%BC%8C%E7%89%B9%E6%96%AF%E6%8B%89%E6%96%B0%E6%AC%BE-Model-3-%E5%B0%87%E9%A6%96%E5%BA%A6%E6%8F%90%E4%BE%9B%E8%B7%91%E8%BB%8A%E5%8C%96%E5%BA%A7%E6%A4%85
JOWUA 全新無線打氣機上市：55 秒充飽電動車高胎壓，60W 快充滿電只需半小時,https://www.ddcar.com.tw/blogs/articles/detail/37294/JOWUA-%E5%85%A8%E6%96%B0%E7%84%A1%E7%B7%9A%E6%89%93%E6%B0%A3%E6%A9%9F%E4%B8%8A%E5%B8%82%EF%BC%9A55-%E7%A7%92%E5%85%85%E9%A3%BD%E9%9B%BB%E5%8B%95%E8%BB%8A%E9%AB%98%E8%83%8E%E5%A3%93%EF%BC%8C60W-%E5%BF%AB%E5%85%85%E6%BB%BF%E9%9B%BB%E5%8F%AA%E9%9C%80%E5%8D%8A%E5%B0%8F%E6%99%82
老牌大廠和益化工與台灣中油共同合作，攜手雲樁科技為新竹東區再添電動車充電熱點,https://www.ddcar.com.tw/blogs/articles/detail/37094/%E8%80%81%E7%89%8C%E5%A4%A7%E5%BB%A0%E5%92%8C%E7%9B%8A%E5%8C%96%E5%B7%A5%E8%88%87%E5%8F%B0%E7%81%A3%E4%B8%AD%E6%B2%B9%E5%85%B1%E5%90%8C%E5%90%88%E4%BD%9C%EF%BC%8C%E6%94%9C%E6%89%8B%E9%9B%B2%E6%A8%81%E7%A7%91%E6%8A%80%E7%82%BA%E6%96%B0%E7%AB%B9%E6%9D%B1%E5%8D%80%E5%86%8D%E6%B7%BB%E9%9B%BB%E5%8B%95%E8%BB%8A%E5%85%85%E9%9B%BB%E7%86%B1%E9%BB%9E
極致奢華的頂級純電休旅，Maybach EQS 680 SUV 海外售價公開,https://www.ddcar.com.tw/blogs/articles/detail/37277/%E6%A5%B5%E8%87%B4%E5%A5%A2%E8%8F%AF%E7%9A%84%E9%A0%82%E7%B4%9A%E7%B4%94%E9%9B%BB%E4%BC%91%E6%97%85%EF%BC%8CMaybach-EQS-680-SUV-%E6%B5%B7%E5%A4%96%E5%94%AE%E5%83%B9%E5%85%AC%E9%96%8B
改用新平台搶攻入門市場，已停產的 BMW i3 都會純電車後繼有人？,https://www.ddcar.com.tw/blogs/articles/detail/37299/%E6%94%B9%E7%94%A8%E6%96%B0%E5%B9%B3%E5%8F%B0%E6%90%B6%E6%94%BB%E5%85%A5%E9%96%80%E5%B8%82%E5%A0%B4%EF%BC%8C%E5%B7%B2%E5%81%9C%E7%94%A2%E7%9A%84-BMW-i3-%E9%83%BD%E6%9C%83%E7%B4%94%E9%9B%BB%E8%BB%8A%E5%BE%8C%E7%B9%BC%E6%9C%89%E4%BA%BA%EF%BC%9F
訂單已破八千張！99.9 萬元起的 Luxgen n7 純電休旅 11/1 起有邀請碼也能預購,https://www.ddcar.com.tw/blogs/articles/detail/37304/%E8%A8%82%E5%96%AE%E5%B7%B2%E7%A0%B4%E5%85%AB%E5%8D%83%E5%BC%B5%EF%BC%8199.9-%E8%90%AC%E5%85%83%E8%B5%B7%E7%9A%84-Luxgen-n7-%E7%B4%94%E9%9B%BB%E4%BC%91%E6%97%85-11-1-%E8%B5%B7%E6%9C%89%E9%82%80%E8%AB%8B%E7%A2%BC%E4%B9%9F%E8%83%BD%E9%A0%90%E8%B3%BC
最高可享 3 萬元充電金，U-POWER、福特六和攜手提供純電野馬車主充電金方案,https://www.ddcar.com.tw/blogs/articles/detail/37308/%E6%9C%80%E9%AB%98%E5%8F%AF%E4%BA%AB-3-%E8%90%AC%E5%85%83%E5%85%85%E9%9B%BB%E9%87%91%EF%BC%8CU-POWER%E3%80%81%E7%A6%8F%E7%89%B9%E5%85%AD%E5%92%8C%E6%94%9C%E6%89%8B%E6%8F%90%E4%BE%9B%E7%B4%94%E9%9B%BB%E9%87%8E%E9%A6%AC%E8%BB%8A%E4%B8%BB%E5%85%85%E9%9B%BB%E9%87%91%E6%96%B9%E6%A1%88
大降十八萬元！純電野馬 Mach-E 正式售價 189.9 萬元起、11 月開始交車,https://www.ddcar.com.tw/blogs/articles/detail/37307/%E5%A4%A7%E9%99%8D%E5%8D%81%E5%85%AB%E8%90%AC%E5%85%83%EF%BC%81%E7%B4%94%E9%9B%BB%E9%87%8E%E9%A6%AC-Mach-E-%E6%AD%A3%E5%BC%8F%E5%94%AE%E5%83%B9-189.9-%E8%90%AC%E5%85%83%E8%B5%B7%E3%80%8111-%E6%9C%88%E9%96%8B%E5%A7%8B%E4%BA%A4%E8%BB%8A
特斯拉 Model S、X「低調夜幕灰」新車色上架，之後還可能會額外新增氣氛燈,https://www.ddcar.com.tw/blogs/articles/detail/37303/%E7%89%B9%E6%96%AF%E6%8B%89-Model-S%E3%80%81X%E3%80%8C%E4%BD%8E%E8%AA%BF%E5%A4%9C%E5%B9%95%E7%81%B0%E3%80%8D%E6%96%B0%E8%BB%8A%E8%89%B2%E4%B8%8A%E6%9E%B6%EF%BC%8C%E4%B9%8B%E5%BE%8C%E9%82%84%E5%8F%AF%E8%83%BD%E6%9C%83%E9%A1%8D%E5%A4%96%E6%96%B0%E5%A2%9E%E6%B0%A3%E6%B0%9B%E7%87%88
有 iPhone 15 的 BMW 車主先別用無線充電！Apple 確認 NFC 會失效，將釋出更新修正,https://www.ddcar.com.tw/blogs/articles/detail/37301/%E6%9C%89-iPhone-15-%E7%9A%84-BMW-%E8%BB%8A%E4%B8%BB%E5%85%88%E5%88%A5%E7%94%A8%E7%84%A1%E7%B7%9A%E5%85%85%E9%9B%BB%EF%BC%81Apple-%E7%A2%BA%E8%AA%8D-NFC-%E6%9C%83%E5%A4%B1%E6%95%88%EF%BC%8C%E5%B0%87%E9%87%8B%E5%87%BA%E6%9B%B4%E6%96%B0%E4%BF%AE%E6%AD%A3
為提高超充站周轉率特斯拉考慮出新招，車多時電充超過 80％ 或許要額外收費,https://www.ddcar.com.tw/blogs/articles/detail/37278/%E7%82%BA%E6%8F%90%E9%AB%98%E8%B6%85%E5%85%85%E7%AB%99%E5%91%A8%E8%BD%89%E7%8E%87%E7%89%B9%E6%96%AF%E6%8B%89%E8%80%83%E6%85%AE%E5%87%BA%E6%96%B0%E6%8B%9B%EF%BC%8C%E8%BB%8A%E5%A4%9A%E6%99%82%E9%9B%BB%E5%85%85%E8%B6%85%E9%81%8E-80%EF%BC%85-%E6%88%96%E8%A8%B1%E8%A6%81%E9%A1%8D%E5%A4%96%E6%94%B6%E8%B2%BB
福斯集團電動轉型有斬獲，前三季全球純電車交付增長 45%、台灣也有 24％ 成長,https://www.ddcar.com.tw/blogs/articles/detail/37298/%E7%A6%8F%E6%96%AF%E9%9B%86%E5%9C%98%E9%9B%BB%E5%8B%95%E8%BD%89%E5%9E%8B%E6%9C%89%E6%96%AC%E7%8D%B2%EF%BC%8C%E5%89%8D%E4%B8%89%E5%AD%A3%E5%85%A8%E7%90%83%E7%B4%94%E9%9B%BB%E8%BB%8A%E4%BA%A4%E4%BB%98%E5%A2%9E%E9%95%B7-45%25%E3%80%81%E5%8F%B0%E7%81%A3%E4%B9%9F%E6%9C%89-24%EF%BC%85-%E6%88%90%E9%95%B7
低溫充電效率提升、主被動安全機能強化，Toyota bZ4X、Subaru Solterra 新年式報到,https://www.ddcar.com.tw/blogs/articles/detail/37291/%E4%BD%8E%E6%BA%AB%E5%85%85%E9%9B%BB%E6%95%88%E7%8E%87%E6%8F%90%E5%8D%87%E3%80%81%E4%B8%BB%E8%A2%AB%E5%8B%95%E5%AE%89%E5%85%A8%E6%A9%9F%E8%83%BD%E5%BC%B7%E5%8C%96%EF%BC%8CToyota-bZ4X%E3%80%81Subaru-Solterra-%E6%96%B0%E5%B9%B4%E5%BC%8F%E5%A0%B1%E5%88%B0
【日本交通展】續航力上看一千公里，Lexus 秀 LF-ZC、 LF-ZL 純電概念車,https://www.ddcar.com.tw/blogs/articles/detail/37282/%E3%80%90%E6%97%A5%E6%9C%AC%E4%BA%A4%E9%80%9A%E5%B1%95%E3%80%91%E7%BA%8C%E8%88%AA%E5%8A%9B%E4%B8%8A%E7%9C%8B%E4%B8%80%E5%8D%83%E5%85%AC%E9%87%8C%EF%BC%8CLexus-%E7%A7%80-LF-ZC%E3%80%81-LF-ZL-%E7%B4%94%E9%9B%BB%E6%A6%82%E5%BF%B5%E8%BB%8A
【日本交通展】Toyota 發表 FT-Se 純電跑車、FT-3e 純電跨界、Land Cruiser Se 七座休旅,https://www.ddcar.com.tw/blogs/articles/detail/37279/%E3%80%90%E6%97%A5%E6%9C%AC%E4%BA%A4%E9%80%9A%E5%B1%95%E3%80%91Toyota-%E7%99%BC%E8%A1%A8-FT-Se-%E7%B4%94%E9%9B%BB%E8%B7%91%E8%BB%8A%E3%80%81FT-3e-%E7%B4%94%E9%9B%BB%E8%B7%A8%E7%95%8C%E3%80%81Land-Cruiser-Se-%E4%B8%83%E5%BA%A7%E4%BC%91%E6%97%85
每度電費最高衝破 15 元！特斯拉超充站再度漲價，超過 30 座站點尖峰費率又更貴了,https://www.ddcar.com.tw/blogs/articles/detail/37276/%E6%AF%8F%E5%BA%A6%E9%9B%BB%E8%B2%BB%E6%9C%80%E9%AB%98%E8%A1%9D%E7%A0%B4-15-%E5%85%83%EF%BC%81%E7%89%B9%E6%96%AF%E6%8B%89%E8%B6%85%E5%85%85%E7%AB%99%E5%86%8D%E5%BA%A6%E6%BC%B2%E5%83%B9%EF%BC%8C%E8%B6%85%E9%81%8E-30-%E5%BA%A7%E7%AB%99%E9%BB%9E%E5%B0%96%E5%B3%B0%E8%B2%BB%E7%8E%87%E5%8F%88%E6%9B%B4%E8%B2%B4%E4%BA%86
【日本交通展】可和 Gogoro 一樣換電池，MIH Project X 三人座迷你電動概念車亮相,https://www.ddcar.com.tw/blogs/articles/detail/37275/%E3%80%90%E6%97%A5%E6%9C%AC%E4%BA%A4%E9%80%9A%E5%B1%95%E3%80%91%E5%8F%AF%E5%92%8C-Gogoro-%E4%B8%80%E6%A8%A3%E6%8F%9B%E9%9B%BB%E6%B1%A0%EF%BC%8CMIH-Project-X-%E4%B8%89%E4%BA%BA%E5%BA%A7%E8%BF%B7%E4%BD%A0%E9%9B%BB%E5%8B%95%E6%A6%82%E5%BF%B5%E8%BB%8A%E4%BA%AE%E7%9B%B8
售價更親民、續航力也更好，Lexus RZ 豪華純電休旅下月底可能會新增入門車型,https://www.ddcar.com.tw/blogs/articles/detail/37274/%E5%94%AE%E5%83%B9%E6%9B%B4%E8%A6%AA%E6%B0%91%E3%80%81%E7%BA%8C%E8%88%AA%E5%8A%9B%E4%B9%9F%E6%9B%B4%E5%A5%BD%EF%BC%8CLexus-RZ-%E8%B1%AA%E8%8F%AF%E7%B4%94%E9%9B%BB%E4%BC%91%E6%97%85%E4%B8%8B%E6%9C%88%E5%BA%95%E5%8F%AF%E8%83%BD%E6%9C%83%E6%96%B0%E5%A2%9E%E5%85%A5%E9%96%80%E8%BB%8A%E5%9E%8B
最多可折價 7.55 萬元！特斯拉 Model Y 台灣第四季購車優惠出爐,https://www.ddcar.com.tw/blogs/articles/detail/37271/%E6%9C%80%E5%A4%9A%E5%8F%AF%E6%8A%98%E5%83%B9-7.55-%E8%90%AC%E5%85%83%EF%BC%81%E7%89%B9%E6%96%AF%E6%8B%89-Model-Y-%E5%8F%B0%E7%81%A3%E7%AC%AC%E5%9B%9B%E5%AD%A3%E8%B3%BC%E8%BB%8A%E5%84%AA%E6%83%A0%E5%87%BA%E7%88%90
Audi 擔任第 58 屆金鐘獎頒獎典禮官方汽車合作夥伴，為優秀影視工作者喝采,https://www.ddcar.com.tw/blogs/articles/detail/37270/Audi-%E6%93%94%E4%BB%BB%E7%AC%AC-58-%E5%B1%86%E9%87%91%E9%90%98%E7%8D%8E%E9%A0%92%E7%8D%8E%E5%85%B8%E7%A6%AE%E5%AE%98%E6%96%B9%E6%B1%BD%E8%BB%8A%E5%90%88%E4%BD%9C%E5%A4%A5%E4%BC%B4%EF%BC%8C%E7%82%BA%E5%84%AA%E7%A7%80%E5%BD%B1%E8%A6%96%E5%B7%A5%E4%BD%9C%E8%80%85%E5%96%9D%E9%87%87
輕鬆拆裝、無毒好清潔，特斯拉 Model X 後排座椅專屬 JOWUA 防水椅背墊上架,https://www.ddcar.com.tw/blogs/articles/detail/37238/%E8%BC%95%E9%AC%86%E6%8B%86%E8%A3%9D%E3%80%81%E7%84%A1%E6%AF%92%E5%A5%BD%E6%B8%85%E6%BD%94%EF%BC%8C%E7%89%B9%E6%96%AF%E6%8B%89-Model-X-%E5%BE%8C%E6%8E%92%E5%BA%A7%E6%A4%85%E5%B0%88%E5%B1%AC-JOWUA-%E9%98%B2%E6%B0%B4%E6%A4%85%E8%83%8C%E5%A2%8A%E4%B8%8A%E6%9E%B6
電池縮水續航力卻更好，特斯拉新款 Model 3 電量公開、性能版將新增「瘋速模式」？,https://www.ddcar.com.tw/blogs/articles/detail/37230/%E9%9B%BB%E6%B1%A0%E7%B8%AE%E6%B0%B4%E7%BA%8C%E8%88%AA%E5%8A%9B%E5%8D%BB%E6%9B%B4%E5%A5%BD%EF%BC%8C%E7%89%B9%E6%96%AF%E6%8B%89%E6%96%B0%E6%AC%BE-Model-3-%E9%9B%BB%E9%87%8F%E5%85%AC%E9%96%8B%E3%80%81%E6%80%A7%E8%83%BD%E7%89%88%E5%B0%87%E6%96%B0%E5%A2%9E%E3%80%8C%E7%98%8B%E9%80%9F%E6%A8%A1%E5%BC%8F%E3%80%8D%EF%BC%9F
BMW 的純電跑旅不止 iX2，還會有新平台打造的 iX4 但沒有燃油車型讓你選了,https://www.ddcar.com.tw/blogs/articles/detail/37193/BMW-%E7%9A%84%E7%B4%94%E9%9B%BB%E8%B7%91%E6%97%85%E4%B8%8D%E6%AD%A2-iX2%EF%BC%8C%E9%82%84%E6%9C%83%E6%9C%89%E6%96%B0%E5%B9%B3%E5%8F%B0%E6%89%93%E9%80%A0%E7%9A%84-iX4-%E4%BD%86%E6%B2%92%E6%9C%89%E7%87%83%E6%B2%B9%E8%BB%8A%E5%9E%8B%E8%AE%93%E4%BD%A0%E9%81%B8%E4%BA%86
Citroën 發表 Ë-C3 入門純電跨界車： 80 萬元可入手、320 公里 WLTP 續航力,https://www.ddcar.com.tw/blogs/articles/detail/37208/Citro%C3%ABn-%E7%99%BC%E8%A1%A8-%C3%8B-C3-%E5%85%A5%E9%96%80%E7%B4%94%E9%9B%BB%E8%B7%A8%E7%95%8C%E8%BB%8A%EF%BC%9A-80-%E8%90%AC%E5%85%83%E5%8F%AF%E5%85%A5%E6%89%8B%E3%80%81320-%E5%85%AC%E9%87%8C-WLTP-%E7%BA%8C%E8%88%AA%E5%8A%9B
首波導入雙馬達四驅車型，純電 Mini Countryman 在台開放線上預售,https://www.ddcar.com.tw/blogs/articles/detail/37237/%E9%A6%96%E6%B3%A2%E5%B0%8E%E5%85%A5%E9%9B%99%E9%A6%AC%E9%81%94%E5%9B%9B%E9%A9%85%E8%BB%8A%E5%9E%8B%EF%BC%8C%E7%B4%94%E9%9B%BB-Mini-Countryman-%E5%9C%A8%E5%8F%B0%E9%96%8B%E6%94%BE%E7%B7%9A%E4%B8%8A%E9%A0%90%E5%94%AE
可爽開 Model Y 隔天再還，台灣特斯拉推期間限定「Night Drive 蓄電夜行」試駕活動,https://www.ddcar.com.tw/blogs/articles/detail/37233/%E5%8F%AF%E7%88%BD%E9%96%8B-Model-Y-%E9%9A%94%E5%A4%A9%E5%86%8D%E9%82%84%EF%BC%8C%E5%8F%B0%E7%81%A3%E7%89%B9%E6%96%AF%E6%8B%89%E6%8E%A8%E6%9C%9F%E9%96%93%E9%99%90%E5%AE%9A%E3%80%8CNight-Drive-%E8%93%84%E9%9B%BB%E5%A4%9C%E8%A1%8C%E3%80%8D%E8%A9%A6%E9%A7%95%E6%B4%BB%E5%8B%95
解密 IONIQ 電動車！Hyundai Gallery · For Tomorrow 品牌展即日起在三創開幕,https://www.ddcar.com.tw/blogs/articles/detail/37232/%E8%A7%A3%E5%AF%86-IONIQ-%E9%9B%BB%E5%8B%95%E8%BB%8A%EF%BC%81Hyundai-Gallery-%C2%B7-For-Tomorrow-%E5%93%81%E7%89%8C%E5%B1%95%E5%8D%B3%E6%97%A5%E8%B5%B7%E5%9C%A8%E4%B8%89%E5%89%B5%E9%96%8B%E5%B9%95
CCS1 在美國真的不妙，Toyota、Lexus 也宣布加入特斯拉 NACS 充電規格陣營,https://www.ddcar.com.tw/blogs/articles/detail/37231/CCS1-%E5%9C%A8%E7%BE%8E%E5%9C%8B%E7%9C%9F%E7%9A%84%E4%B8%8D%E5%A6%99%EF%BC%8CToyota%E3%80%81Lexus-%E4%B9%9F%E5%AE%A3%E5%B8%83%E5%8A%A0%E5%85%A5%E7%89%B9%E6%96%AF%E6%8B%89-NACS-%E5%85%85%E9%9B%BB%E8%A6%8F%E6%A0%BC%E9%99%A3%E7%87%9F
原廠認證專為台灣、歐洲、日本打造，BMW i5 Touring 純電旅行車明年首季亮相,https://www.ddcar.com.tw/blogs/articles/detail/37225/%E5%8E%9F%E5%BB%A0%E8%AA%8D%E8%AD%89%E5%B0%88%E7%82%BA%E5%8F%B0%E7%81%A3%E3%80%81%E6%AD%90%E6%B4%B2%E3%80%81%E6%97%A5%E6%9C%AC%E6%89%93%E9%80%A0%EF%BC%8CBMW-i5-Touring-%E7%B4%94%E9%9B%BB%E6%97%85%E8%A1%8C%E8%BB%8A%E6%98%8E%E5%B9%B4%E9%A6%96%E5%AD%A3%E4%BA%AE%E7%9B%B8
你是地主或停車場業者嗎？來找 EVOASIS 加盟合作充電站生意吧！,https://www.ddcar.com.tw/blogs/articles/detail/37228/%E4%BD%A0%E6%98%AF%E5%9C%B0%E4%B8%BB%E6%88%96%E5%81%9C%E8%BB%8A%E5%A0%B4%E6%A5%AD%E8%80%85%E5%97%8E%EF%BC%9F%E4%BE%86%E6%89%BE-EVOASIS-%E5%8A%A0%E7%9B%9F%E5%90%88%E4%BD%9C%E5%85%85%E9%9B%BB%E7%AB%99%E7%94%9F%E6%84%8F%E5%90%A7%EF%BC%81
防火一千度、比 101 大樓還堅固！台泥 EnergyArk 超高性能混泥土儲能櫃登場：一次解決儲能電網安全疑慮,https://www.ddcar.com.tw/blogs/articles/detail/37222/%E9%98%B2%E7%81%AB%E4%B8%80%E5%8D%83%E5%BA%A6%E3%80%81%E6%AF%94-101-%E5%A4%A7%E6%A8%93%E9%82%84%E5%A0%85%E5%9B%BA%EF%BC%81%E5%8F%B0%E6%B3%A5-EnergyArk-%E8%B6%85%E9%AB%98%E6%80%A7%E8%83%BD%E6%B7%B7%E6%B3%A5%E5%9C%9F%E5%84%B2%E8%83%BD%E6%AB%83%E7%99%BB%E5%A0%B4%EF%BC%9A%E4%B8%80%E6%AC%A1%E8%A7%A3%E6%B1%BA%E5%84%B2%E8%83%BD%E9%9B%BB%E7%B6%B2%E5%AE%89%E5%85%A8%E7%96%91%E6%85%AE
能在車上玩 PS5 遊戲！Sony Afeela 純電房車在日本公開展示、2025 年開賣,https://www.ddcar.com.tw/blogs/articles/detail/37221/%E8%83%BD%E5%9C%A8%E8%BB%8A%E4%B8%8A%E7%8E%A9-PS5-%E9%81%8A%E6%88%B2%EF%BC%81Sony-Afeela-%E7%B4%94%E9%9B%BB%E6%88%BF%E8%BB%8A%E5%9C%A8%E6%97%A5%E6%9C%AC%E5%85%AC%E9%96%8B%E5%B1%95%E7%A4%BA%E3%80%812025-%E5%B9%B4%E9%96%8B%E8%B3%A3
官方證實訂單破百萬張！特斯拉 Cybertruck 純電科幻皮卡終於要在十一月底交車,https://www.ddcar.com.tw/blogs/articles/detail/37220/%E5%AE%98%E6%96%B9%E8%AD%89%E5%AF%A6%E8%A8%82%E5%96%AE%E7%A0%B4%E7%99%BE%E8%90%AC%E5%BC%B5%EF%BC%81%E7%89%B9%E6%96%AF%E6%8B%89-Cybertruck-%E7%B4%94%E9%9B%BB%E7%A7%91%E5%B9%BB%E7%9A%AE%E5%8D%A1%E7%B5%82%E6%96%BC%E8%A6%81%E5%9C%A8%E5%8D%81%E4%B8%80%E6%9C%88%E5%BA%95%E4%BA%A4%E8%BB%8A
